id,title,overview,genres,keywords,cast,director,runtime,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,media_type
1273221,Scary Movie,"Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",['Comedy'],"['parody', 'sequel', 'slapstick comedy', 'crude humor', 'spoof', 'animated scene', 'slasher', 'horror spoof', 'dildo', 'reboot', 'duringcreditsstinger', 'mother daughter estrangement', 'legacy', 'offensive', 'complex', 'cosmetic surgery', 'weed', 'horror parody', 'social media influencer', 'livestream', 'stoner comedy', 'hilarious', 'excited', 'mocking', 'meta humor', 'gross out', 'raunchy']","['Marlon Wayans', 'Shawn Wayans', 'Anna Faris', 'Regina Hall', 'Kenan Thompson', 'Teyana Taylor', 'Dave Sheridan', 'Lochlyn Munro', 'Carmen Electra', 'Kim Wayans']",['Michael Tiddes'],96,2026-06-03,6.463,1587,161.8298,/znHT8peERZRWG1ME3r0Db0EV8k8.jpg,/xWBiXclrRmTggQHMRsIn84YHavs.jpg,en,movie
933260,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.","['Horror', 'Science Fiction']","[""new year's eve"", 'capitalism', 'birthday', 'black market', 'identity', 'dark comedy', 'beauty', 'satire', 'aging', 'celebrity', 'female protagonist', 'los angeles, california', 'has been', 'aerobics', 'disfigurement', 'woman in jeopardy', 'woman director', 'substance', 'beauty standards', 'insecure woman', 'self image', 'drug', 'body horror', 'female rage', 'youth', 'actress']","['Demi Moore', 'Margaret Qualley', 'Dennis Quaid', 'Edward Hamilton-Clark', 'Gore Abrams', 'Oscar Lesage', 'Christian Erickson', 'Robin Greer', 'Tom Morton', 'Hugo Diego Garcia']",['Coralie Fargeat'],141,2024-09-07,7.133,6299,42.423,/uYJvxMWMb9W4zIY3cbM50sj3dpC.jpg,/bVSOgrxasVJF6V71T7v2KfBRSzu.jpg,en,movie
1422,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.","['Drama', 'Thriller', 'Crime']","['police', 'undercover', 'boston, massachusetts', 'gangster', 'irish-american', 'crime boss', 'friends', 'remake', 'mobster', 'organized crime', 'mafia', 'undercover cop', 'mole', 'state police', 'police training', 'realtor', 'angry', 'complex', 'dreary', 'inspirational', 'intense', 'authoritarian', 'frightened']","['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg', 'Martin Sheen', 'Ray Winstone', 'Vera Farmiga', 'Anthony Anderson', 'Alec Baldwin', 'Kevin Corrigan']",['Martin Scorsese'],151,2006-10-04,8.159,16470,32.6985,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,/6WRrGYalXXveItfpnipYdayFkQB.jpg,en,movie
284053,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.","['Action', 'Science Fiction', 'Comedy', 'Adventure']","['superhero', 'death of father', 'based on comic', 'sequel', 'alien planet', 'female villain', 'norse mythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'mysterious', 'norse god', 'familiar', 'ominous']","['Chris Hemsworth', 'Mark Ruffalo', 'Tom Hiddleston', 'Cate Blanchett', 'Idris Elba', 'Jeff Goldblum', 'Tessa Thompson', 'Karl Urban', 'Anthony Hopkins', 'Benedict Cumberbatch']",['Taika Waititi'],131,2017-10-02,7.582,22291,42.993,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,/vLmHH8jAy8Jq8uBsLucd3592WGh.jpg,en,movie
284054,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.","['Action', 'Adventure', 'Science Fiction']","['africa', 'superhero', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)']","['Chadwick Boseman', 'Michael B. Jordan', ""Lupita Nyong'o"", 'Danai Gurira', 'Martin Freeman', 'Daniel Kaluuya', 'Letitia Wright', 'Winston Duke', 'Sterling K. Brown', 'Angela Bassett']",['Ryan Coogler'],135,2018-02-13,7.365,23763,35.0538,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,en,movie
1375646,Colony,"Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.","['Action', 'Horror', 'Science Fiction']",['zombie'],"['Gianna Jun', 'Koo Kyo-hwan', 'Ji Chang-wook', 'Kim Shin-rock', 'Shin Hyun-been', 'Go Soo', 'Lee Joong-ok', 'Kim Jong-tae', 'Hwang Jae-yeol', 'Lee Dam-hee']",['Yeon Sang-ho'],123,2026-05-21,8.1,473,299.3411,/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,/jDvxsBemt2Iyslg7qn2WMzgxz23.jpg,ko,movie
177572,Big Hero 6,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.","['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","['friendship', 'martial arts', 'hero', 'sibling relationship', 'san francisco, california', 'superhero', 'talent', 'cartoon', 'villain', 'based on comic', 'coming of age', 'revenge', 'tokyo, japan', 'best friend', 'another dimension', 'robot', 'east asian lead', 'boy genius', 'super villain', 'aftercreditsstinger', 'villain arrested', 'supervillain', 'moral dilemma', 'teen superhero', 'dead brother', 'loving', '3d animation', 'depressing', 'hopeful']","['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller', 'Jamie Chung', 'Damon Wayans Jr.', 'Genesis Rodriguez', 'James Cromwell', 'Alan Tudyk', 'Maya Rudolph']","['Chris Williams', 'Don Hall']",102,2014-10-24,7.726,16791,35.9619,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg,en,movie
1297842,GOAT,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.","['Animation', 'Comedy', 'Family']","['underdog', 'friendship', 'sports', 'allies', 'ambition', 'bullying', 'challenge', 'basketball', 'rivalry', 'coming of age', 'anthropomorphism', 'animals', 'intimidation', 'stereotype', 'basketball team', 'basketball player', 'big dreams', 'imaginary world', 'sneakers', 'vulture', 'playful', 'talking animal', 'anthropomorphic animal', 'athlete', 'feelgood', 'inspirational', 'enemy', 'courage', 'heartwarming', 'exciting', 'fantasy sports', 'admiring', 'amused', 'joyful', 'sports comedy']","['Caleb McLaughlin', 'Gabrielle Union', 'Stephen Curry', 'Aaron Pierre', 'Nicola Coughlan', 'David Harbour', 'Nick Kroll', 'Jenifer Lewis', 'Patton Oswalt', 'Jelly Roll']",['Tyree Dillihay'],100,2026-02-11,8.107,980,39.2501,/wfuqMlaExcoYiUEvKfVpUTt1v4u.jpg,/tq3h43fZy0H80vzf47MAY7R9Mxo.jpg,en,movie
1363387,Saccharine,"After succumbing to an obscure weight-loss craze involving the eating of human ashes, lovelorn medical student Hana finds herself haunted by the ghost of the person she's eating.",['Horror'],"['supernatural', 'evil spirit', 'mortician', 'eating disorder', 'supernatural horror', 'psychological', 'body horror', 'psychological horror', 'horror']","['Midori Francis', 'Danielle Macdonald', 'Madeleine Madden', 'Joseph Baldwin', 'Robert Taylor', 'Emily Milledge', 'Lisa Crittenden', 'Lucy Goleby', 'Showko Showfukutei', 'Anna Adams']",['Natalie Erika James'],113,2026-05-22,6.888,112,24.1074,/bCHPB5WZy4T0Rerh1GTuQLzU0rF.jpg,/7NUx7bQAD4lo9yMDbprvIblhWo2.jpg,en,movie
1523145,Your Heart Will Be Broken,"High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.",['Romance'],['based on novel or book'],"['Daniel Vegas', 'Veronika Zhuravleva', 'Ivan Trushin', 'Maksim Saprykin', 'Alya Mayer', 'Evgeniya Loza', 'Pavel Kuzmin', 'Alexandra Tikhonova', 'Margarita Dyachenkova', 'Anton Solomatin']",['Mikhail Vaynberg'],134,2026-03-26,7.1,120,91.1852,/7wIBfBl2gejt6xHxNSK0reVIm7E.jpg,/1x9e0qWonw634NhIsRdvnneeqvN.jpg,ru,movie
980431,Avatar Aang: The Last Airbender,"Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.","['Animation', 'Action', 'Adventure', 'Fantasy']","['martial arts', 'extinction', 'cultural identity', 'based on tv series', 'amused', 'comforting', 'hopeful', 'anime inspired']","['Eric Nam', 'Dave Bautista', 'Jessica Matten', 'Román Zaragoza', 'Steven Yeun', 'Dionne Quan', 'Dee Bradley Baker', 'Freida Pinto', 'Ke Huy Quan', 'Taika Waititi']",['Lauren Montgomery'],99,2026-07-24,9.279,828,143.3652,/3sgnSfNT27Bx5O5ukr7B26mhEQq.jpg,/ezbrL1dMymKQZw7mDEWa2ZTzN7d.jpg,en,movie
931285,Mortal Kombat II,"The fan favorite champions—now joined by Johnny Cage himself—are pitted against one another in the ultimate, no-holds barred, gory battle to defeat the dark rule of Shao Kahn that threatens the very existence of the Earthrealm and its defenders.","['Action', 'Fantasy', 'Adventure']","['martial arts', 'magic', 'ninja fighter', 'gore', 'sequel', 'god', 'alternate dimension', 'ninja', 'fighting', 'based on video game', 'martial arts tournament', 'struggling actor', 'hand to hand combat', 'aggressive', 'amused']","['Karl Urban', 'Adeline Rudolph', 'Ludi Lin', 'Jessica McNamee', 'Josh Lawson', 'Martyn Ford', 'Mehcad Brooks', 'Tati Gabrielle', 'Lewis Tan', 'Max Huang']",['Simon McQuoid'],116,2026-05-06,7.885,2344,82.418,/hwRdDFIhaEmpRgoki805YvyyjZf.jpg,/4EAAwpylq313qrDqpCxulUrXBNF.jpg,en,movie
1495,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.","['Drama', 'Action', 'Adventure', 'History', 'War']","['blacksmith', 'muslim', 'crusade', 'jerusalem', 'catapult', 'swordsman', 'battlefield', 'knight', 'religion', 'epic battle', 'desert battle', 'knight templars', '12th century', 'saladin', 'christian', 'ambiguous', 'awestruck', 'sword battle']","['Orlando Bloom', 'Eva Green', 'Jeremy Irons', 'David Thewlis', 'Ghassan Massoud', 'Liam Neeson', 'Brendan Gleeson', 'Marton Csokas', 'Alexander Siddig', 'Michael Sheen']",['Ridley Scott'],144,2005-05-03,7.077,5129,23.0088,/rNaBe4TwbMef71sgscqabpGKsxh.jpg,/8itHQecANtOevcCdr3AhVxFCYkw.jpg,en,movie
38365,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",['Comedy'],"['friendship', 'overweight', 'affectation', 'convertible', 'swing', 'foot', 'friends', 'arrow', 'buddy comedy', 'buddies', 'playful', 'absurd', 'amused']","['Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade', 'Rob Schneider', 'Salma Hayek Pinault', 'Maria Bello', 'Maya Rudolph', 'Joyce Van Patten', 'Ebony Jo-Ann']",['Dennis Dugan'],102,2010-06-24,6.432,6813,29.0185,/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg,/kARonxQpuSZdFraTKlCThWOBCtu.jpg,en,movie
398818,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.","['Romance', 'Drama']","['based on novel or book', 'upper class', 'italy', 'swimming pool', 'coming of age', 'love', 'breaking the fourth wall', 'summer', 'teenage boy', 'masturbation', 'first love', 'lgbt', 'jewish family', '1980s', 'gay theme']","['Timothée Chalamet', 'Armie Hammer', 'Michael Stuhlbarg', 'Amira Casar', 'Esther Garrel', 'Victoire du Bois', 'Vanda Capriolo', 'Antonio Rimoldi', 'Elena Bucci', 'Marco Sgrosso']",['Luca Guadagnino'],132,2017-10-01,8.083,12881,20.2626,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,/4Xh2a1WeTp6b8Ksvug0pAMbX3dT.jpg,en,movie
1156593,Your Fault,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,"['Drama', 'Romance']","['based on novel or book', 'suicide attempt', 'sequel', 'mental health', 'romantic drama']","['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas', 'Iván Sánchez', 'Eva Ruiz', 'Víctor Varona', 'Gabriela Andrada', 'Alex Bejar', 'Goya Toledo', 'Javier Morgade']",['Domingo González'],117,2024-12-26,7.09,1612,25.2405,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg,/k24eZq5I3jyz4htPkZCRpnUmBzE.jpg,es,movie
1156594,Our Fault,"Jenna and Lion's wedding brings about the long-awaited reunion between Noah and Nick after their breakup. Nick's inability to forgive Noah stands as an insurmountable barrier. He, heir to his grandfather's businesses, and she, starting her professional life, resist fueling a flame that's still alive. But now that their paths have crossed again, will love be stronger than resentment?","['Romance', 'Drama']","['based on novel or book', 'sequel']","['Nicole Wallace', 'Gabriel Guevara', 'Gabriela Andrada', 'Marta Hazas', 'Goya Toledo', 'Iván Sánchez', 'Felipe Londoño', 'Fran Berenguer', 'Alex Bejar', 'Javier Morgade']",['Domingo González'],110,2025-10-15,7.379,731,30.0415,/yzqHt4m1SeY9FbPrfZ0C2Hi9x1s.jpg,/7QirCB1o80NEFpQGlQRZerZbQEp.jpg,es,movie
370172,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.","['Action', 'Thriller', 'Adventure']","['biological weapon', 'based on novel or book', 'parent child relationship', 'forgiveness', 'poison', 'spy', 'mi6', 'family', 'british secret service', 'parents', 'global threat', 'somber', 'nanobots', 'james bond', 'bold']","['Daniel Craig', 'Léa Seydoux', 'Rami Malek', 'Lashana Lynch', 'Ralph Fiennes', 'Ben Whishaw', 'Naomie Harris', 'Rory Kinnear', 'Jeffrey Wright', 'Billy Magnussen']",['Cary Joji Fukunaga'],163,2021-09-29,7.339,7288,22.5409,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,/bz7pwNGCbV576COsDcYN9MbEACC.jpg,en,movie
980477,Ne Zha 2,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.","['Animation', 'Action', 'Fantasy', 'Adventure']","['fight', 'magic', 'sequel', 'dark fantasy', 'based on myths, legends or folklore', '3d animation', 'nezha', 'chinese mythology', 'donghua', 'shenmo']","['Lu Yanting', 'Joseph', 'Han Mo', 'Chen Hao', 'Lu Qi', 'Zhang Jiaming', 'Yang Wei', 'Wang Deshun', 'Yu Chen', 'Li Nan']",['Jiao Zi'],144,2025-01-29,8.159,786,22.6314,/293Mo4GWf7Tl0TfAr5NFghqeMy7.jpg,/c9xmB53umjnrCMS4pZz11clF3yJ.jpg,zh,movie
1279493,The Get Out,"A nightclub owner is on the verge of leaving his dangerous past behind for retirement with his girlfriend. When masked gunmen rob him and he finds himself squeezed by ruthless cartels, a mysterious newcomer arrives with an interest in buying the business. With danger closing in from all sides, he must navigate a deadly web of deception, power, and survival  -  where escape may no longer be an option.","['Action', 'Thriller']","['based on novel or book', 'drug cartel']","['Russell Crowe', 'Luke Evans', 'Aaron Paul', 'Teresa Palmer', 'Nina Dobrev', 'Daniel Zovatto', 'Kartiah Vergara', 'Sabelle Morrow-Woods', 'Sean Richard']",['Derrick Borte'],111,2026-06-18,6.3,53,20.876,/zlkeH0s7dDxcnuPcHBqAyXFUxqN.jpg,/mDVnHFcxxUJC9TQFVeKh1TJNBzh.jpg,en,movie
286217,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.","['Science Fiction', 'Drama', 'Adventure']","['spacecraft', 'planet mars', 'based on novel or book', 'nasa', 'isolation', 'botanist', 'survival', 'space', 'engineering', 'stranded', 'astronaut', 'struggle for survival', 'aftercreditsstinger', 'duringcreditsstinger', 'deep space', 'philosophical', '2030s', 'faithful adaptation', 'cheerful', 'optimistic']","['Matt Damon', 'Jessica Chastain', 'Kristen Wiig', 'Jeff Daniels', 'Michael Peña', 'Sean Bean', 'Kate Mara', 'Sebastian Stan', 'Aksel Hennie', 'Chiwetel Ejiofor']",['Ridley Scott'],141,2015-09-30,7.706,21614,28.9496,/fASz8A0yFE3QB6LgGoOfwvFSseV.jpg,/lzMS0CI3FLQYC5EgJoWeIaEt0lm.jpg,en,movie
99861,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.","['Action', 'Adventure', 'Science Fiction']","['artificial intelligence (a.i.)', 'saving the world', 'superhero', 'based on comic', 'sequel', 'vision', 'robot', 'superhero team', 'creator', 'super villain', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'fictitious country', 'good versus evil', 'hilarious', 'comforting']","['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'James Spader', 'Samuel L. Jackson', 'Don Cheadle', 'Aaron Taylor-Johnson']",['Joss Whedon'],141,2015-04-22,7.276,24781,49.7923,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,/kIBK5SKwgqIIuRKhhWrJn3XkbPq.jpg,en,movie
77338,The Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,"['Drama', 'Comedy']","['friendship', 'male friendship', 'based on true story', 'inspiring story', 'aristocrat', 'paragliding', 'unlikely friendship', 'duringcreditsstinger', 'quadriplegic', 'quadriplegia', 'feelgood', 'cheerful', 'empathetic', 'emotional']","['François Cluzet', 'Omar Sy', 'Anne Le Ny', 'Audrey Fleurot', 'Joséphine de Meaux', 'Clotilde Mollet', 'Alba Gaïa Bellugi', 'Cyril Mendy', 'Salimata Kamate', 'Absa Diatou Toure']","['Éric Toledano', 'Olivier Nakache']",113,2011-11-02,8.272,18672,25.9945,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,/q6OGlZ1KMEb14AC8KbPCxyNOal6.jpg,fr,movie
333339,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.","['Adventure', 'Action', 'Science Fiction']","['future', 'based on novel or book', 'video game', 'virtual reality', 'dystopia', 'nostalgia', 'love', 'film in film', 'evil corporation', 'quest', '1980s', '2040s', 'based on young adult novel', 'virtual game', 'columbus, ohio', 'dreary', 'gloomy', 'vrmmo']","['Tye Sheridan', 'Olivia Cooke', 'Ben Mendelsohn', 'Lena Waithe', 'T.J. Miller', 'Simon Pegg', 'Mark Rylance', 'Philip Zhao', 'Win Morisaki', 'Hannah John-Kamen']",['Steven Spielberg'],140,2018-03-28,7.587,17211,25.0882,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,/5a7lMDn3nAj2ByO0X1fg6BhUphR.jpg,en,movie
1193501,Whistle,"A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.","['Horror', 'Mystery']","['high school', 'grave', 'evil spirit', 'school', 'death', 'whistle', 'based on short story', 'supernatural horror', 'cautionary', 'cursed object', 'teen horror', 'horror', 'straightforward']","['Dafne Keen', 'Sophie Nélisse', 'Sky Yang', 'Jhaleil Swaby', 'Alissa Skovbye', 'Percy Hynes White', 'Michelle Fairley', 'Nick Frost', 'Mika Amonsen', 'Stephen Kalyn']",['Corin Hardy'],100,2026-01-20,6.35,638,19.4823,/vgonf5kGsiijUBjzxKTvechhT28.jpg,/rfawRNnOrpqlvTi3Xn4XRjkxx66.jpg,en,movie
812583,Wake Up Dead Man: A Knives Out Mystery,"When young priest Jud Duplenticy is sent to assist charismatic firebrand Monsignor Jefferson Wicks, it’s clear that all is not well in the pews. After a sudden and seemingly impossible murder rocks the town, the lack of an obvious suspect prompts local police chief Geraldine Scott to join forces with renowned detective Benoit Blanc to unravel a mystery that defies all logic.","['Thriller', 'Mystery', 'Comedy']","['dark comedy', 'sequel', 'whodunit', 'murder investigation', 'murder mystery', 'upstate new york', 'web of lies', 'mystery thriller', 'hidden motives', 'clue‑based deduction', 'high‑society secrets', 'eccentric detective', 'manipulative personalities', 'hidden relationships', 'isolated mansion', 'character‑driven mystery']","['Daniel Craig', ""Josh O'Connor"", 'Glenn Close', 'Josh Brolin', 'Mila Kunis', 'Jeremy Renner', 'Kerry Washington', 'Andrew Scott', 'Cailee Spaeny', 'Daryl McCormack']",['Rian Johnson'],145,2025-11-26,7.206,2743,20.4415,/qCOGGi8JBVEZMc3DVby8rUivyXz.jpg,/fiRDzpcJe7qz3yIR43hdXIE3NHv.jpg,en,movie
603692,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.","['Action', 'Thriller', 'Crime']","['new york city', 'martial arts', 'berlin, germany', 'paris, france', 'hitman', 'sequel', 'organized crime', 'osaka, japan', 'code of honor', 'blindness', 'aftercreditsstinger', 'hunted', 'hand to hand combat', 'consequences', 'professional assassin', 'neo-noir', 'japanese mafia', 'japan style', 'continental hotel']","['Keanu Reeves', 'Donnie Yen', 'Bill Skarsgård', 'Ian McShane', 'Laurence Fishburne', 'Lance Reddick', 'Clancy Brown', 'Hiroyuki Sanada', 'Rina Sawayama', 'Scott Adkins']",['Chad Stahelski'],170,2023-03-21,7.709,8158,21.0029,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,en,movie
1318447,Apex,A grieving woman pushing her limits on a solo adventure in the Australian wild is ensnared in a twisted game with a cunning killer who thinks she's prey.,"['Action', 'Thriller']","['norway', 'canoe trip', 'rock climbing', 'intense', 'depressing', 'bewildered', 'cliché', 'pretentious', 'nutcase', 'survival instinct', 'australian wilderness', 'cat‑and‑mouse chase', 'dangerous threat', 'extreme challenges', 'grieving woman']","['Charlize Theron', 'Taron Egerton', 'Eric Bana', 'Caitlin Stasey', 'Bessie Holland', 'Zachary Garred', 'Matt Whelan', 'Rob Carlton', 'Aaron Pedersen', 'Duncan Fellows']",['Baltasar Kormákur'],96,2026-04-24,6.896,1790,42.6762,/eTp7gSPkSF3Aw79mNx1NkBP1PZT.jpg,/9nzfyiYbmTUXWC4B2kwjl4NAlqO.jpg,en,movie
181808,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.","['Adventure', 'Action', 'Science Fiction']","['bunker', 'space battle', 'defeat', 'failure', 'sequel', 'space opera', 'military operation', 'quest', 'tuwaderalit']","['Mark Hamill', 'Carrie Fisher', 'Adam Driver', 'Daisy Ridley', 'John Boyega', 'Oscar Isaac', 'Andy Serkis', ""Lupita Nyong'o"", 'Domhnall Gleeson', 'Anthony Daniels']",['Rian Johnson'],152,2017-12-13,6.743,16536,24.7958,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,/bIUaCtWaRgd78SnoHJDI8TNf7Sd.jpg,en,movie
429617,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.","['Action', 'Adventure', 'Science Fiction']","['venice, italy', 'secret identity', 'superhero', 'school trip', 'europe', 'based on comic', 'sequel', 'travel', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'masked superhero', 'tower of london', 'teen superhero']","['Tom Holland', 'Jake Gyllenhaal', 'Samuel L. Jackson', 'Marisa Tomei', 'Jon Favreau', 'Zendaya', 'Jacob Batalon', 'Tony Revolori', 'Angourie Rice', 'Remy Hii']",['Jon Watts'],129,2019-06-28,7.394,17354,109.2243,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,/vamhMTvh9m9zFHDoR0v1nRtf6T4.jpg,en,movie
181812,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.","['Adventure', 'Action', 'Science Fiction']",['space opera'],"['Carrie Fisher', 'Mark Hamill', 'Daisy Ridley', 'Adam Driver', 'John Boyega', 'Oscar Isaac', 'Anthony Daniels', 'Naomi Ackie', 'Domhnall Gleeson', 'Richard E. Grant']",['J.J. Abrams'],142,2019-12-18,6.258,11009,22.2703,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg,en,movie
118340,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.","['Action', 'Science Fiction', 'Adventure']","['spacecraft', 'based on comic', 'space', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)']","['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Lee Pace', 'Michael Rooker', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly']",['James Gunn'],121,2014-07-30,7.907,30071,19.385,/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,/uLtVbjvS1O7gXL8lUOwsFOH4man.jpg,en,movie
